MESSAGE_ID,CATEGORY,SUBCATEGORY,CONFIDENCE,MESSAGE_DATE
18702,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/7/2022
18707,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18708,Social Cohesion and Discrimination,Negative Attitudes from Host Communities,0.6,3/7/2022
18711,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18717,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18718,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18719,Accountability to Affected Populations,Information Needs,0.7,3/7/2022
18723,Unknown,Finance,0.2,3/7/2022
18725,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18729,Unknown,Website,0.2,3/7/2022
18730,Unknown,Travel,0.6,3/7/2022
18732,Unknown,Accommodation,0.3,3/7/2022
18735,Unknown,advice,0.5,3/7/2022
18736,Unknown,Finance,0.5,3/7/2022
18738,Unknown,Finance,0.6,3/7/2022
18744,Unknown,Transportation,0.5,3/7/2022
18749,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18750,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18751,Intentions and Mobility,Visits to Ukraine,0.7,3/7/2022
18753,Unknown,Travel,0.4,3/7/2022
18754,Unknown,transportation,0.3,3/7/2022
18755,Unknown,Transportation,0.2,3/7/2022
18756,Unknown,Travel,0.4,3/7/2022
18759,Unknown,Travel,0.3,3/7/2022
18761,Unknown,Unknown,0.1,3/7/2022
18764,Unknown,transportation,0.2,3/7/2022
18774,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18776,Unknown,check-in,0.2,3/7/2022
18780,Unknown,Location,0.4,3/7/2022
18784,Unknown,Link,0.2,3/7/2022
18785,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18791,Unknown,Travel,0.5,3/7/2022
18797,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18805,Unknown,Accommodation,0.4,3/7/2022
18806,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18813,Unknown,Travel,0.4,3/7/2022
18814,Unknown,Accommodation,0.4,3/7/2022
18816,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18817,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18823,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18824,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18825,Unknown,Travel,0.2,3/7/2022
18827,Unknown,Transportation,0.3,3/7/2022
18828,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18832,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18835,Unknown,border,0.4,3/7/2022
18837,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18840,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18841,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18842,Unknown,Location,0.1,3/7/2022
18845,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18848,Intentions and Mobility,Visits to Ukraine,0.6,3/7/2022
18849,Unknown,Communication,0.3,3/7/2022
18852,Unknown,Transportation,0.3,3/7/2022
18855,Unknown,Assistance,0.6,3/7/2022
18857,Unknown,Alert,0.1,3/7/2022
18860,Unknown,Assistance,0.6,3/7/2022
18866,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18867,Accommodation and Housing,Living Arrangements,0.7,3/7/2022
18868,Unknown,transportation,0.4,3/7/2022
18870,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18872,Unknown,Transportation,0.6,3/7/2022
18873,Unknown,Unclear,0.1,3/7/2022
18874,Unknown,Telecommunications,0.2,3/7/2022
18878,Unknown,transportation,0.4,3/7/2022
18881,Unknown,Transportation,0.4,3/7/2022
18882,Unknown,Unknown,0.5,3/7/2022
18883,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18884,Protection,Legal Status and Documentation,0.7,3/7/2022
18890,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/7/2022
18891,Unknown,Transportation,0.6,3/7/2022
18896,Unknown,Transportation,0.5,3/7/2022
18897,Unknown,Transportation,0.1,3/7/2022
18898,Health and Mental Health,Access to Healthcare,0.9,3/7/2022
18904,Unknown,FamilyReunification,0.5,3/7/2022
18905,Accommodation and Housing,Living Arrangements,0.9,3/7/2022
18907,Protection,Safety and Security,0.7,3/7/2022
18912,Accommodation and Housing,Living Arrangements,0.75,3/7/2022
18914,Unknown,Transportation,0.6,3/7/2022
18915,Unknown,Celebration,0.2,3/7/2022
18917,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
18919,Protection,Legal Status and Documentation,0.7,3/8/2022
18920,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18921,Unknown,volunteer,0.5,3/8/2022
18923,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
18926,Unknown,Transportation,0.4,3/8/2022
18930,Unknown,Transportation,0.3,3/8/2022
18935,Unknown,Travel,0.6,3/8/2022
18939,Unknown,queue,0.3,3/8/2022
18940,Accommodation and Housing,Living Conditions,0.75,3/8/2022
18941,Intentions and Mobility,Visits to Ukraine,0.6,3/8/2022
18948,Protection,Legal Status and Documentation,0.9,3/8/2022
18949,Unknown,volunteering,0.5,3/8/2022
18953,Health and Mental Health,Access to Healthcare,0.75,3/8/2022
18954,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
18960,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18962,Health and Mental Health,Access to Healthcare,0.9,3/8/2022
18963,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
18965,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18966,Unknown,transportation,0.4,3/8/2022
18967,Unknown,transportation,0.2,3/8/2022
18968,Unknown,Travel,0.3,3/8/2022
18970,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
18971,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18975,Unknown,Travel,0.3,3/8/2022
18976,Unknown,SocialProtection,0.2,3/8/2022
18977,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18979,Accountability to Affected Populations,Aid Received,0.7,3/8/2022
18980,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18982,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18983,Unknown,support,0.5,3/8/2022
18985,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
18999,Protection,Legal Status and Documentation,0.8,3/8/2022
19004,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19006,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19008,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19010,Unknown,donation,0.3,3/8/2022
19012,Unknown,Healthcare,0.6,3/8/2022
19015,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19016,Unknown,Transportation,0.2,3/8/2022
19017,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
19018,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19021,Accountability to Affected Populations,Information Needs,0.6,3/8/2022
19022,Protection,Legal Status and Documentation,0.9,3/8/2022
19026,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19028,Unknown,unknown,0.1,3/8/2022
19030,Unknown,Travel,0.2,3/8/2022
19031,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19033,Unknown,Travel,0.3,3/8/2022
19035,Intentions and Mobility,Visits to Ukraine,0.75,3/8/2022
19037,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19039,Unknown,Military,0.5,3/8/2022
19040,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19041,Unknown,Travel,0.4,3/8/2022
19044,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19047,Unknown,Travel,0.2,3/8/2022
19049,Unknown,Link,0.1,3/8/2022
19050,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19051,Unknown,Data,0.2,3/8/2022
19052,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19053,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19054,Unknown,Positive,0.1,3/8/2022
19057,Unknown,Correctness,0.1,3/8/2022
19058,Intentions and Mobility,Visits to Ukraine,0.7,3/8/2022
19062,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19065,Unknown,Unknown,0.0,3/8/2022
19066,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19067,Social Cohesion and Discrimination,Perceived Reasons for Hostility,0.75,3/8/2022
19068,Unknown,transportation,0.2,3/8/2022
19074,Unknown,Action,0.1,3/8/2022
19079,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19080,Unknown,Travel,0.3,3/8/2022
19083,Accountability to Affected Populations,Information Needs,0.75,3/8/2022
19084,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19089,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19091,Unknown,Missing,0.4,3/8/2022
19093,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19094,Unknown,Lost,0.1,3/8/2022
19097,Unknown,Link,0.1,3/8/2022
19099,Unknown,Military,0.3,3/8/2022
19101,Unknown,restriction,0.5,3/8/2022
19103,Unknown,Unknown,0.1,3/8/2022
19105,Unknown,disability,0.5,3/8/2022
19107,Accountability to Affected Populations,Information Needs,0.75,3/8/2022
19109,Protection,Legal Status and Documentation,0.9,3/8/2022
19114,Unknown,Transportation,0.4,3/8/2022
19119,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19120,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19124,Unknown,volunteering,0.6,3/8/2022
19125,Unknown,Healthcare,0.6,3/8/2022
19130,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
19133,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19134,Unknown,mobility,0.3,3/8/2022
19135,Unknown,ban,0.1,3/8/2022
19136,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19139,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19141,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19142,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19143,Unknown,Attempt,0.2,3/8/2022
19145,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19148,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19152,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19153,Unknown,Transportation,0.3,3/8/2022
19155,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19157,Unknown,Transportation,0.3,3/8/2022
19162,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19166,Unknown,Transport,0.4,3/8/2022
19167,Unknown,Travel,0.4,3/8/2022
19168,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19170,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19172,Unknown,transportation,0.4,3/8/2022
19173,Unknown,Travel,0.3,3/8/2022
19177,Unknown,Travel,0.4,3/8/2022
19181,Unknown,mobility,0.3,3/8/2022
19182,Intentions and Mobility,Challenges Returning to Poland,0.75,3/8/2022
19183,Unknown,Unknown,0.1,3/8/2022
19186,Socio-Economic Inclusion & Livelihoods,Employment,0.7,3/8/2022
19187,Protection,Legal Status and Documentation,0.9,3/8/2022
19188,Unknown,Travel,0.4,3/8/2022
19189,Unknown,Travel,0.3,3/8/2022
19190,Unknown,transportation,0.3,3/8/2022
19192,Unknown,Travel,0.2,3/8/2022
19195,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19197,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19200,Unknown,volunteers,0.4,3/8/2022
19201,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19203,Unknown,Travel,0.3,3/8/2022
19204,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19205,Unknown,Aid,0.4,3/8/2022
19207,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19213,Unknown,transportation,0.5,3/8/2022
19214,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19215,Unknown,Assistance,0.4,3/8/2022
19217,Unknown,Travel,0.3,3/8/2022
19218,Unknown,Transportation,0.3,3/8/2022
19219,Accountability to Affected Populations,Information Needs,0.75,3/8/2022
19220,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19221,Unknown,Currency,0.4,3/8/2022
19224,Unknown,currency,0.5,3/8/2022
19225,Unknown,Accommodation,0.3,3/8/2022
19228,Unknown,Currency,0.5,3/8/2022
19229,Unknown,Mobility,0.3,3/8/2022
19231,Unknown,Travel,0.3,3/8/2022
19233,Unknown,Travel,0.4,3/8/2022
19234,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19236,Accountability to Affected Populations,Information Needs,0.7,3/8/2022
19238,Unknown,Finance,0.6,3/8/2022
19239,Unknown,Volunteers,0.4,3/8/2022
19243,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19245,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19246,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19247,Unknown,question,0.2,3/8/2022
19249,Unknown,Travel,0.4,3/8/2022
19250,Accountability to Affected Populations,Aid Received,0.9,3/8/2022
19251,Unknown,Currency,0.4,3/8/2022
19252,Unknown,finance,0.4,3/8/2022
19253,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19254,Unknown,Unclear,0.1,3/8/2022
19257,Unknown,Transportation,0.1,3/8/2022
19258,Unknown,Travel,0.3,3/8/2022
19261,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19262,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19263,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19265,Unknown,Unknown,0.1,3/8/2022
19267,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19269,Unknown,Currency,0.6,3/8/2022
19270,Unknown,border,0.3,3/8/2022
19271,Unknown,Currency,0.3,3/8/2022
19273,Unknown,Finance,0.3,3/8/2022
19276,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
19277,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19279,Unknown,Disability,0.4,3/8/2022
19281,Unknown,Transportation,0.3,3/8/2022
19282,Unknown,Finance,0.2,3/8/2022
19283,Unknown,Financial,0.6,3/8/2022
19285,Unknown,Finance,0.6,3/8/2022
19287,Unknown,Transportation,0.2,3/8/2022
19288,Unknown,Travel,0.3,3/8/2022
19289,Unknown,Unknown,0.2,3/8/2022
19290,Unknown,Finance,0.6,3/8/2022
19295,Accountability to Affected Populations,Information Needs,0.9,3/8/2022
19296,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19297,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19299,Health and Mental Health,Access to Healthcare,0.9,3/8/2022
19302,Unknown,Communication,0.6,3/8/2022
19304,Unknown,Transportation,0.4,3/8/2022
19306,Protection,Legal Status and Documentation,0.9,3/8/2022
19309,Unknown,Travel,0.6,3/8/2022
19311,Unknown,Humanitarian,0.6,3/8/2022
19312,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19313,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19314,Unknown,Communication,0.4,3/8/2022
19317,Intentions and Mobility,Future Intentions,0.75,3/8/2022
19318,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19320,Unknown,Transportation,0.3,3/8/2022
19321,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19322,Unknown,communication,0.3,3/8/2022
19323,Unknown,Consulate,0.6,3/8/2022
19324,Unknown,Transportation,0.2,3/8/2022
19325,Unknown,Legal,0.6,3/8/2022
19327,Unknown,attempt,0.1,3/8/2022
19330,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19333,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19334,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19336,Unknown,transportation,0.6,3/8/2022
19338,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19339,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19340,Unknown,Travel,0.3,3/8/2022
19343,Unknown,volunteers,0.4,3/8/2022
19344,Unknown,Aid,0.3,3/8/2022
19347,Unknown,Transportation,0.5,3/8/2022
19349,Unknown,Documentation,0.6,3/8/2022
19351,Unknown,Guardianship,0.6,3/8/2022
19352,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19355,Unknown,Link,0.1,3/8/2022
19357,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19359,Unknown,Volunteers,0.2,3/8/2022
19360,Unknown,Travel,0.4,3/8/2022
19363,Accountability to Affected Populations,Aid Received,0.9,3/8/2022
19364,Unknown,volunteering,0.3,3/8/2022
19367,Unknown,Unknown,0.1,3/8/2022
19369,Unknown,Insurance,0.4,3/8/2022
19371,Unknown,volunteering,0.2,3/8/2022
19373,Unknown,Frustration,0.2,3/8/2022
19374,Intentions and Mobility,Challenges Returning to Poland,0.75,3/8/2022
19375,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19376,Protection,Legal Status and Documentation,0.9,3/8/2022
19377,Protection,Legal Status and Documentation,0.7,3/8/2022
19379,Unknown,Communication,0.2,3/8/2022
19380,Unknown,Finance,0.6,3/8/2022
19382,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19383,Unknown,Transportation,0.3,3/8/2022
19384,Unknown,Finance,0.2,3/8/2022
19385,Unknown,Travel,0.4,3/8/2022
19386,Unknown,Travel,0.3,3/8/2022
19389,Unknown,Currency,0.4,3/8/2022
19391,Unknown,border,0.4,3/8/2022
19397,Unknown,Currency,0.3,3/8/2022
19398,Unknown,transportation,0.5,3/8/2022
19400,Protection,Legal Status and Documentation,0.9,3/8/2022
19402,Accountability to Affected Populations,Aid Received,0.75,3/8/2022
19404,Protection,Legal Status and Documentation,0.75,3/8/2022
19407,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19408,Protection,Legal Status and Documentation,0.9,3/8/2022
19409,Intentions and Mobility,Visits to Ukraine,0.7,3/8/2022
19410,Unknown,Travel,0.6,3/8/2022
19411,Unknown,Currency,0.5,3/8/2022
19415,Unknown,Travel,0.2,3/8/2022
19417,Protection,Legal Status and Documentation,0.9,3/8/2022
19418,Unknown,Travel,0.3,3/8/2022
19419,Unknown,Currency,0.6,3/8/2022
19422,Unknown,Assistance,0.4,3/8/2022
19423,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19426,Intentions and Mobility,Future Intentions,0.6,3/8/2022
19427,Protection,Legal Status and Documentation,0.9,3/8/2022
19429,Unknown,Pets,0.4,3/8/2022
19430,Unknown,banking,0.4,3/8/2022
19432,Unknown,Health,0.4,3/8/2022
19436,Protection,Legal Status and Documentation,0.9,3/8/2022
19437,Unknown,Transportation,0.3,3/8/2022
19438,Accountability to Affected Populations,Information Needs,0.7,3/8/2022
19439,Intentions and Mobility,Visits to Ukraine,0.6,3/8/2022
19441,Unknown,Unknown,0.1,3/8/2022
19442,Unknown,Unknown,0.1,3/8/2022
19443,Accountability to Affected Populations,Information Needs,0.7,3/8/2022
19447,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19448,Protection,Legal Status and Documentation,0.9,3/8/2022
19449,Intentions and Mobility,Visits to Ukraine,0.7,3/8/2022
19451,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19453,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19457,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19458,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19459,Unknown,Information,0.4,3/8/2022
19461,Unknown,Transportation,0.1,3/8/2022
19463,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19466,Unknown,Travel,0.6,3/8/2022
19468,Unknown,Finance,0.6,3/8/2022
19470,Unknown,Conflict,0.2,3/8/2022
19471,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19473,Unknown,Finance,0.6,3/8/2022
19474,Accountability to Affected Populations,Information Needs,0.7,3/8/2022
19477,Unknown,Transportation,0.2,3/8/2022
19478,Unknown,Shopping,0.2,3/8/2022
19480,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19482,Unknown,Travel,0.6,3/8/2022
19486,Socio-Economic Inclusion & Livelihoods,Polish Language Proficiency,0.9,3/8/2022
19487,Unknown,Travel,0.2,3/8/2022
19488,Unknown,Family,0.5,3/8/2022
19490,Accountability to Affected Populations,Aid Received,0.75,3/8/2022
19491,Unknown,Assistance,0.6,3/8/2022
19493,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19496,Unknown,Travel,0.3,3/8/2022
19498,Unknown,transportation,0.5,3/8/2022
19499,Unknown,Travel,0.3,3/8/2022
19502,Unknown,volunteering,0.3,3/8/2022
19504,Intentions and Mobility,Visits to Ukraine,0.7,3/8/2022
19507,Unknown,transportation,0.3,3/8/2022
19508,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19514,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19515,Unknown,Transportation,0.2,3/8/2022
19519,Accountability to Affected Populations,Aid Received,0.75,3/8/2022
19521,Unknown,Travel,0.6,3/8/2022
19522,Unknown,Assistance,0.4,3/8/2022
19523,Socio-Economic Inclusion & Livelihoods,Employment,0.6,3/8/2022
19525,Unknown,Fundraising,0.5,3/8/2022
19529,Unknown,transportation,0.4,3/8/2022
19531,Unknown,Support,0.6,3/8/2022
19532,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19536,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
19542,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19544,Unknown,Transportation,0.4,3/8/2022
19545,Education,School Enrollment,0.9,3/8/2022
19546,Unknown,Moderation,0.2,3/8/2022
19547,Unknown,Transportation,0.6,3/8/2022
19549,Unknown,Unknown,0.1,3/8/2022
19551,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19552,Unknown,Travel,0.4,3/8/2022
19554,Unknown,Transportation,0.3,3/8/2022
19557,Unknown,transportation,0.3,3/8/2022
19558,Unknown,entry,0.4,3/8/2022
19560,Unknown,Accommodation,0.5,3/8/2022
19561,Unknown,Unknown,0.0,3/8/2022
19564,Unknown,Transportation,0.4,3/8/2022
19566,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19568,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19570,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19572,Unknown,Travel,0.2,3/8/2022
19574,Unknown,Transportation,0.3,3/8/2022
19575,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19577,Protection,Legal Status and Documentation,0.9,3/8/2022
19579,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19580,Unknown,Consulate,0.4,3/8/2022
19582,Unknown,CurrencyExchange,0.6,3/8/2022
19583,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19584,Unknown,Travel,0.3,3/8/2022
19587,Unknown,Evacuation,0.4,3/8/2022
19588,Unknown,Unknown,0.1,3/8/2022
19589,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19593,Social Cohesion and Discrimination,Social Media Hostility,0.9,3/8/2022
19594,Protection,Legal Status and Documentation,0.7,3/8/2022
19595,Social Cohesion and Discrimination,Negative Attitudes from Host Communities,0.7,3/8/2022
19597,Protection,Legal Status and Documentation,0.75,3/8/2022
19598,Unknown,location,0.1,3/8/2022
19601,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19603,Unknown,Travel,0.6,3/8/2022
19605,Accommodation and Housing,Living Conditions,0.9,3/8/2022
19607,Unknown,Unknown,0.1,3/8/2022
19608,Unknown,Assistance,0.2,3/8/2022
19611,Unknown,Finance,0.4,3/8/2022
19613,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19615,Unknown,Finance,0.3,3/8/2022
19616,Unknown,Travel,0.5,3/8/2022
19618,Unknown,banking,0.3,3/8/2022
19619,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19620,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19621,Unknown,Aid,0.4,3/8/2022
19624,Unknown,Travel,0.5,3/8/2022
19627,Unknown,transportation,0.2,3/8/2022
19629,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19630,Unknown,Volunteering,0.4,3/8/2022
19632,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19633,Unknown,Storage,0.5,3/8/2022
19635,Unknown,Transportation,0.5,3/8/2022
19637,Unknown,Animal,0.3,3/8/2022
19639,Protection,Legal Status and Documentation,0.7,3/8/2022
19640,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19642,Unknown,volunteering,0.4,3/8/2022
19644,Unknown,Transportation,0.4,3/8/2022
19646,Unknown,Donation,0.4,3/8/2022
19648,Unknown,Travel,0.3,3/8/2022
19649,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19650,Unknown,Curiosity,0.1,3/8/2022
19651,Protection,Legal Status and Documentation,0.75,3/8/2022
19654,Unknown,Volunteering,0.6,3/8/2022
19661,Unknown,border,0.6,3/8/2022
19669,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19671,Accountability to Affected Populations,Information Needs,0.75,3/8/2022
19679,Unknown,Health,0.4,3/8/2022
19680,Unknown,Unknown,0.1,3/8/2022
19684,Unknown,Location,0.3,3/8/2022
19686,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19688,Unknown,Currency,0.4,3/8/2022
19689,Unknown,gift,0.1,3/8/2022
19690,Unknown,Finance,0.6,3/8/2022
19691,Unknown,Transportation,0.4,3/8/2022
19692,Unknown,Charity,0.5,3/8/2022
19693,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19694,Unknown,Travel,0.5,3/8/2022
19695,Unknown,Fundraising,0.5,3/8/2022
19696,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19699,Unknown,Aid,0.6,3/8/2022
19700,Unknown,Transportation,0.6,3/8/2022
19701,Unknown,transportation,0.2,3/8/2022
19703,Unknown,Transportation,0.5,3/8/2022
19704,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/8/2022
19706,Unknown,transportation,0.4,3/8/2022
19709,Health and Mental Health,Mental Health Support,0.9,3/8/2022
19710,Socio-Economic Inclusion & Livelihoods,Livelihood Coping Strategies,0.75,3/8/2022
19711,Protection,Legal Status and Documentation,0.75,3/8/2022
19713,Accountability to Affected Populations,Information Needs,0.8,3/8/2022
19716,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19717,Socio-Economic Inclusion & Livelihoods,Polish Language Proficiency,0.7,3/8/2022
19719,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19722,Unknown,Transportation,0.4,3/8/2022
19726,Socio-Economic Inclusion & Livelihoods,Employment,0.95,3/8/2022
19730,Protection,Legal Status and Documentation,0.9,3/8/2022
19733,Unknown,Spam,0.3,3/8/2022
19734,Accommodation and Housing,Living Arrangements,0.75,3/8/2022
19736,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19739,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19740,Unknown,Travel,0.4,3/8/2022
19741,Unknown,form,0.2,3/8/2022
19742,Education,Barriers to Education,0.7,3/8/2022
19745,Unknown,Transportation,0.5,3/8/2022
19749,Unknown,transportation,0.3,3/8/2022
19751,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19754,Unknown,transportation,0.4,3/8/2022
19757,Unknown,transportation,0.4,3/8/2022
19758,Unknown,Employment,0.3,3/8/2022
19761,Accountability to Affected Populations,Information Needs,0.9,3/8/2022
19762,Accommodation and Housing,Living Arrangements,0.7,3/8/2022
19763,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19764,Education,Remote Learning,0.75,3/8/2022
19765,Health and Mental Health,Access to Healthcare,0.7,3/8/2022
19767,Accountability to Affected Populations,Information Needs,0.9,3/8/2022
19770,Accommodation and Housing,Living Arrangements,0.9,3/8/2022
19771,Unknown,Transportation,0.5,3/8/2022
